NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
Ayten Sok. Parkı,28.9207599729545,41.0467579280594,DÜĞMECİLER,EYÜPSULTAN
Şehit Türkmen Tekin Parkı,28.8926480067719,41.030875247823,ÇİFTE HAVUZLAR,ESENLER
Marmara Parkı,29.2947807295273,40.856256880768,AYDINTEPE,TUZLA
Mustafa Kuru Parkı,29.3056511390912,40.8488801074831,İÇMELER,TUZLA
Ulubatlı Hasan Parkı,28.7594955096372,41.2076053120624,MAVİGÖL,ARNAVUTKÖY
Taşoluk Meydan Parkı,28.7139963076143,41.1980793266131,TAŞOLUK,ARNAVUTKÖY
Kuruçeşme Parkı,29.0373095806766,41.0607255245393,KURUÇEŞME,BEŞİKTAŞ
Halit Ziya Uşaklıgil Parkı,28.8224675773472,40.9579175498664,YEŞİLKÖY,BAKIRKÖY
Etiler Huzur Evi Parkı,29.0370253238226,41.083235890328,ETİLER,BEŞİKTAŞ
Çeşmeli Parkı,29.085237033673,41.0061731166323,ESATPAŞA,ATAŞEHİR
İBB Kavak Sahil Parkı,29.0834142949492,41.1683957225744,ANADOLU KAVAĞI,BEYKOZ
Örcünlü Park,28.5248952501946,41.2197985781366,ÖRCÜNLÜ,ÇATALCA
Fatih Sultan Mehmet Parkı,28.9733216667078,41.0880484635501,MERKEZ,KAĞITHANE
Halet Tuncet Parkı,29.0125520417071,41.0091180130155,SELİMİYE,ÜSKÜDAR
Menkeşe Parkı,29.0519501057554,41.0128326495683,ACIBADEM,ÜSKÜDAR
Mimar Sinan Parkı,29.2647077273606,40.9868338282659,BATTALGAZİ,SULTANBEYLİ
Ulusal Egemenlik Parkı,28.4639748265965,41.1378496667623,FERHATPAŞA,ÇATALCA
Nazım Hikmet Parkı,29.212906591626,41.01019372747,İNÖNÜ,SANCAKTEPE
Açelya Parkı,29.2595365461876,41.0153768194383,MEVLANA,SANCAKTEPE
Bahar Parkı,29.2450182190946,40.9681244192634,HASANPAŞA,SULTANBEYLİ
Kamelya Parkı,29.1214503140775,40.9827023055858,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Dolgun Sok. Parkı,28.9326988380809,41.0709192210526,KARADOLAP,EYÜPSULTAN
1054 Ada Parkı (Meyveli Park),28.6203091360877,40.9855777342118,DEREAĞZI,BEYLİKDÜZÜ
Yıldız Camii Yanı Parkı,28.6051855028566,40.9760655908382,DEREAĞZI,BEYLİKDÜZÜ
Öz Alibeyköy Parkı,28.9391635893291,41.0757944865664,KARADOLAP,EYÜPSULTAN
Otoparküstü Parkı,29.0112015429906,41.0635734305643,ESENTEPE,ŞİŞLİ
Şehit Mahmut Ergül Parkı,28.7932148958085,40.9951928656722,GÜLTEPE,KÜÇÜKÇEKMECE
İBB Tekke Parkı,28.9421428120041,41.0566206614997,MERKEZ,EYÜPSULTAN
Kardeşlik Parkı,28.7852367485839,41.0243474315932,SÖĞÜTLÜ ÇEŞME,KÜÇÜKÇEKMECE
Molla Gürani Parkı,29.2867237305478,40.9168198893897,KURTKÖY,PENDİK
Şehit Piyade Er Lokman Eker Parkı,28.798370010547,41.0262008588878,İNÖNÜ,KÜÇÜKÇEKMECE
Namık Kemal Parkı,28.8445704047104,41.0394134474654,KİRAZLI,BAĞCILAR
Misak-i Milli Parkı,29.1070430160505,41.0192437576354,ATAKENT,ÜMRANİYE
Zeytinlik Parkı,29.3048685307445,40.8280539297813,YAYLA,TUZLA
Şeker Maslak Parkı,29.0700090258009,41.0101651741265,KÜÇÜKÇAMLICA,ÜSKÜDAR
Park,29.0894688521597,41.0115791695979,ESENEVLER,ÜMRANİYE
Turgut Reis Parkı,29.0859046970219,41.0161915955445,BULGURLU,ÜSKÜDAR
Aziz Nesin Parkı,28.4520774521354,41.1875646750755,KALEİÇİ,ÇATALCA
Park,28.4324941693479,41.046279801754,KAMİLOBA,BÜYÜKÇEKMECE
Dere Parkı,29.1125103632733,41.0394438826448,İNKILAP,ÜMRANİYE
Evliya Çelebi-2 Park,29.1899316916353,41.0035707143819,ESENKENT,ÜMRANİYE
Çocuk Parkı,29.124130392802,41.0122172013673,ÇAKMAK,ÜMRANİYE
Park,28.6350320054485,40.9974636664667,ADNAN KAHVECİ,BEYLİKDÜZÜ
Çocuk Parkı,28.6400196136449,40.9830518456528,KAVAKLI,BEYLİKDÜZÜ
Park,29.3412670084782,40.8624081953203,AYDINLI,TUZLA
Park,28.9900386459807,41.049437954521,HARBİYE,ŞİŞLİ
Çocuk Parkı,29.2692808355203,41.1756629313183,GÖLLÜ,BEYKOZ
Yıldıray Parkı,29.0883890667118,41.0214935900007,NAMIK KEMAL,ÜMRANİYE
Akşemsettin Parkı,29.3143552207641,40.8252592163329,İSTASYON,TUZLA
Veysel Karani Can Parkı,28.8258232545998,41.1341004672619,ESKİ HABİPLER,SULTANGAZİ
Söğütlü Parkı,29.212423427306,40.9267874513722,UĞUR MUMCU,KARTAL
Cemre Çocuk Parkı,28.9915747432658,41.0840917907358,HARMANTEPE,KAĞITHANE
661. Sok. Parkı,28.6823989174081,41.0386927748251,YENİKENT,ESENYURT
Park,29.126098025926,41.090637459003,FATİH,BEYKOZ
Park,28.9927701053056,41.0847379916681,HARMANTEPE,KAĞITHANE
Atılım Parkı,28.5890159318535,41.0216205873781,FATİH,BÜYÜKÇEKMECE
Kadınlar Pazarı Yeşil Alan,28.9551938228267,41.0173623711606,ZEYREK,FATİH
Güzel Yayla Parkı,28.6074803617522,41.0240846774903,FATİH,BÜYÜKÇEKMECE
Başakşehir Göçmen Konutları Parkı,28.7994909422468,41.1019016725669,BAŞAK,BAŞAKŞEHİR
Şehit Polis Kamil Genç Parkı,29.0946623013353,41.140748295807,MERKEZ,BEYKOZ
Pınartepe Sahil Parkı,28.5977962662641,41.0031238787311,PINARTEPE,BÜYÜKÇEKMECE
Yunus Emre Parkı,28.9346396448651,41.069140146184,ESENTEPE,EYÜPSULTAN
Atatürk Parkı,28.6167757849013,41.1570851396166,HASTANE,ARNAVUTKÖY
Çınar Parkı,28.8960920819542,41.1000578025468,YUNUS EMRE,SULTANGAZİ
Derviş Ali - Hesna Ceylan Semt Polikliniği Parkı,29.2739867264654,40.9726976173286,AHMET YESEVİ,SULTANBEYLİ
Bostan Sok. Parkı,29.0014628670322,41.049102286218,TÜRKALİ,BEŞİKTAŞ
Barış Parkı,29.0886848698613,41.0234207329369,NAMIK KEMAL,ÜMRANİYE
Mısırlı Bahçe Parkı,29.0007328258102,41.0476224650899,TÜRKALİ,BEŞİKTAŞ
Manolya Parkı,29.093648281335,41.0346989695872,ELMALIKENT,ÜMRANİYE
Ambarlıdere Parkı,29.0267090607065,41.0620693499278,ULUS,BEŞİKTAŞ
Şamlar Parkı,28.7552889954187,41.125459887889,ŞAMLAR,BAŞAKŞEHİR
Çetin Emeç Parkı,29.0040411438094,41.052563034566,DİKİLİTAŞ,BEŞİKTAŞ
Park,29.052665810579,41.0605519461389,KULELİ,ÜSKÜDAR
Ortanca Parkı,28.9783985883434,41.0541033422224,DUATEPE,ŞİŞLİ
Güven Parkı,29.2578577565653,41.0185854768806,YUNUS EMRE,SANCAKTEPE
Merkez Parkı,28.8576751925353,41.0305951839513,MERKEZ,BAĞCILAR
Gümüşpınar Parkı,29.203427044065,40.9201733235303,GÜMÜŞPINAR,KARTAL
Marmara Parkı,28.6678939936913,40.9832785844594,MARMARA,BEYLİKDÜZÜ
Özkan Parkı,29.2387490589345,40.9040488325532,HÜRRİYET,KARTAL
Koca Yusuf Parkı,28.8318926821572,41.040152908946,GÜNEŞLİ,BAĞCILAR
Gül Parkı,29.2013865361297,40.8952864147863,ÇAVUŞOĞLU,KARTAL
Ercan Kılıçkaya Parkı,28.8448905914031,41.0286514325785,KAZIM KARABEKİR,BAĞCILAR
Piri Reis Parkı,28.8251309260032,41.0541316123287,MAHMUTBEY,BAĞCILAR
Barış Manço Çocuk Parkı,29.1249759138603,40.9263107294545,FEYZULLAH,MALTEPE
Engin Toker Parkı,29.1298841081776,40.9313016880542,ALTAYÇEŞME,MALTEPE
Çocuk Parkı,28.6544343713106,41.0170664688781,CUMHURİYET,ESENYURT
Zümrüt Sok. Parkı,29.1778223925006,40.9062219297647,ATALAR,KARTAL
Park,29.1162417526427,40.9364927782729,İDEALTEPE,MALTEPE
Son Durak Parkı,29.1424641922578,40.958880912652,BAŞIBÜYÜK,MALTEPE
Atatürk Parkı,29.143887109909,40.955083292812,BAŞIBÜYÜK,MALTEPE
Kültür Sitesi Parkı,29.1711864351734,40.9313252197151,ESENKENT,MALTEPE
Imran Botanik Parkı,29.0301869268364,41.0916777934982,AKAT,BEŞİKTAŞ
Çocuk Parkı,29.0146855278892,41.2147932673945,USKUMRUKÖY,SARIYER
Çocuk Parkı,29.5629618129858,41.1591149491098,MEŞRUTİYET,ŞİLE
Altay Çeşme Mahalle Parkı,29.1263610096496,40.934560146947,ALTAYÇEŞME,MALTEPE
Erler Çocuk Parkı,28.803103677053,41.0282918685802,İNÖNÜ,KÜÇÜKÇEKMECE
Basın Parkı,28.7998450448416,41.0136620699692,TEVFİKBEY,KÜÇÜKÇEKMECE
Atatürk Parkı,29.2279420955291,40.9862658094378,ABDURRAHMANGAZİ,SANCAKTEPE
Akpınar Parkı,29.2314847006118,40.9711458547208,AKPINAR,SANCAKTEPE
Aytemur Parkı,29.2360023916725,40.9690905034506,AKPINAR,SANCAKTEPE
Şehit Yücel Urun Parkı,29.2164413492006,40.9573520165923,FATİH,SANCAKTEPE
Göztepe Parkı,29.0766953339002,41.0797980450903,GÖZTEPE,BEYKOZ
Seyfi Baba Parkı,29.0996482677397,41.0979083448778,RÜZGARLIBAHÇE,BEYKOZ
Orhangazi Çocuk Parkı,29.2941673205875,40.8714979219144,ORHANGAZİ,PENDİK
Masal Kahramanları Parkı,28.8751872617505,41.0835213473879,CUMHURİYET,SULTANGAZİ
Dikilitaş Parkı,29.0045038223701,41.056044075611,DİKİLİTAŞ,BEŞİKTAŞ
Park,28.3026040810236,41.2233017970167,BEKİRLİ,SİLİVRİ
Çağlayan Parkı,28.9774492697865,41.0766789605506,ÇAĞLAYAN,KAĞITHANE
Çocuk Parkı,28.5808526148638,41.0252788105577,DİZDARİYE,BÜYÜKÇEKMECE
Sarıtaş Parkı,28.9685973669011,41.0657889912618,TALATPAŞA,KAĞITHANE
Park,29.1877924576104,41.1534075835437,MAHMUTŞEVKETPAŞA,BEYKOZ
Park,29.2610928439427,41.1294500860031,CUMHURİYET,BEYKOZ
Park,28.8950861232245,41.0489758576293,KOCATEPE,BAYRAMPAŞA
Selin Erdoğan Parkı,28.8217644972185,40.9597083957587,YEŞİLKÖY,BAKIRKÖY
Nene Hatun Parkı,28.831730715556,41.0211662845359,KOCASİNAN MERKEZ,BAHÇELİEVLER
Şirinler Parkı,28.9696093513124,41.0927012402369,HAMİDİYE,KAĞITHANE
İsmet İnönü Parkı,29.0852378139358,40.9961606092963,ÖRNEK,ATAŞEHİR
Arnavutköy Şehir Parkı,28.7491080466762,41.1802938605779,ANADOLU,ARNAVUTKÖY
Park,29.0485029653725,40.9846115897509,FENERYOLU,KADIKÖY
Park,28.2384711583075,41.0769867046341,PİRİ MEHMET PAŞA,SİLİVRİ
Park,28.2384711583075,41.0769867046341,PİRİ MEHMET PAŞA,SİLİVRİ
İSKİ Parkı,28.6505795408668,41.0399429559266,OSMANGAZİ,ESENYURT
Dikili Ağaç Parkı,28.9220042146648,41.0529508730651,İSLAMBEY,EYÜPSULTAN
İslambey Bostanı Sok. Parkı,28.9272589343728,41.0519177710451,İSLAMBEY,EYÜPSULTAN
İstiklal Parkı,28.732864694309,41.1829450934962,ARNAVUTKÖY MERKEZ,ARNAVUTKÖY
Yeniköy Parkı,28.7179517679938,41.3168492717392,YENİKÖY,ARNAVUTKÖY
Etiler Muhtarlık Parkı,29.0361149897834,41.0826391610914,ETİLER,BEŞİKTAŞ
Mahmutbey 1. Sok. Parkı,28.8444211888974,40.9961594416342,ŞİRİNEVLER,BAHÇELİEVLER
Çınar Parkı,29.0869924092177,40.9995563689603,ESATPAŞA,ATAŞEHİR
Akşemsettin Parkı,29.0843631703131,40.9985642678634,ESATPAŞA,ATAŞEHİR
Çanakça Köyü Parkı,28.4977563801534,41.2494172681686,ÇANAKÇA,ÇATALCA
Çocuk Parkı,29.6087629316353,41.1772046199496,HACI KASIM,ŞİLE
Ağlayan Kayalar Parkı,29.8456749652982,41.1353985727154,AĞVA MERKEZ,ŞİLE
Vadi İçi Parkı,29.6122815706585,41.1788434817075,BALİBEY,ŞİLE
Şehit Murat Yetkin Parkı,28.8794339341015,41.0166956826507,SANAYİ,GÜNGÖREN
Gonca Parkı,29.1760159051119,40.8960798337399,PETROL İŞ,KARTAL
Selanik Parkı,29.1976868818471,40.9718253591761,BÜYÜKBAKKALKÖY,MALTEPE
Çocuk Parkı,28.8981151206178,41.0883138344185,KARAYOLLARI,GAZİOSMANPAŞA
Kalamış Parkı,29.037977646324,40.9800129802957,FENERBAHÇE,KADIKÖY
Yunus Emre Parkı,28.976051064839,41.0692193370427,GÜRSEL,KAĞITHANE
Mavi Ay Parkı,28.9700727808693,41.0675334156092,GÜRSEL,KAĞITHANE
Park,28.8263673184691,41.0533299567714,MAHMUTBEY,BAĞCILAR
Merkez Mah. Muhtarlık Parkı,28.8591555206761,41.0323141175619,MERKEZ,BAĞCILAR
Yazıtepe Parkı,28.9700823604421,41.0741395010822,GÜRSEL,KAĞITHANE
Evliya Çelebi Parkı,28.8386866064492,41.1277774361608,ESKİ HABİPLER,SULTANGAZİ
Kültür Merkezi Parkı,28.8544936597256,41.0379998188226,SANCAKTEPE,BAĞCILAR
İBB Nurtepe Gezi Parkı,28.9600324070575,41.0836541113301,GÜZELTEPE,EYÜPSULTAN
Eyüpsultan Kapalı Halk Pazarı Parkı,28.8910740997632,41.1822081243495,GÖKTÜRK MERKEZ,EYÜPSULTAN
Defne Parkı,29.0880321654984,40.9860920805721,SAHRAYICEDİT,KADIKÖY
Fırat Sok. Parkı,28.9219670303757,41.1625927441917,MİTHATPAŞA,EYÜPSULTAN
Çocuk Parkı,28.62197296001,41.0558820792144,ÇAKMAKLI,BÜYÜKÇEKMECE
Kasımağa Parkı,29.0251029452288,41.0178189093038,VALİDE-İ ATİK,ÜSKÜDAR
Irmak Parkı,29.0777110232843,41.0350371250072,FERAH,ÜSKÜDAR
Çocuk Parkı,28.1414256945158,41.2839073837069,ÇAYIRDERE,SİLİVRİ
Park,28.4477557620289,41.0363187901564,KAMİLOBA,BÜYÜKÇEKMECE
Kandilli Boğaziçi Parkı,29.0590425661159,41.0733520546961,KANDİLLİ,ÜSKÜDAR
Millet Parkı,29.0538042620296,41.0233690574451,BURHANİYE,ÜSKÜDAR
Çocuk Parkı,28.532028557762,41.0162480270227,MURAT ÇESME,BÜYÜKÇEKMECE
Park,29.0929776075026,41.0212414906395,NAMIK KEMAL,ÜMRANİYE
Çocuk Parkı,28.3669979744027,41.0532525015358,SELİMPAŞA,SİLİVRİ
Park,28.2458899315984,41.0873589576079,MİMAR SİNAN,SİLİVRİ
Park,29.0328841228383,41.08136837969,ETİLER,BEŞİKTAŞ
Yalı Sok. Çocuk Parkı,28.8747955076291,41.0212724063231,MERKEZ,GÜNGÖREN
Şelale Parkı,28.5838585030932,41.0200961287453,FATİH,BÜYÜKÇEKMECE
Sümbül Parkı,28.8948333785722,41.0969601014738,YUNUS EMRE,SULTANGAZİ
Şehit Piyade Er Zekeriya Yatı Parkı,28.7838664010101,41.0620210239004,ATAKENT,KÜÇÜKÇEKMECE
Çimen Parkı,28.8641354625206,41.110773890795,CEBECİ,SULTANGAZİ
Mimoza Parkı,29.037169141235,41.0119950452691,KOŞUYOLU,KADIKÖY
Şehit Ast. İbrahim Gürhan Parkı,29.0772633454126,40.979831866393,SAHRAYICEDİT,KADIKÖY
Mimar Sinan Parkı,29.1124444586344,40.9948417902406,BARBAROS,ATAŞEHİR
Eğit Ahmet Erişen Parkı,29.2320867757681,40.8750491783124,BATI,PENDİK
Ertuğrul Gazi Parkı,29.2646543283746,40.9152747425499,ERTUĞRUL GAZİ,PENDİK
Çocuk Parkı,29.0227535088144,41.0919928380938,AKAT,BEŞİKTAŞ
Dr. Sadık Ahmet Parkı,28.8834626049836,40.995118626012,OSMANİYE,BAKIRKÖY
Cemal Kaytaz Parkı,28.7411288797685,40.9735507320905,DENİZKÖŞKLER,AVCILAR
Ova Parkı,29.3072054091722,40.8175873701891,CAMİ,TUZLA
Ahmet Davutoğlu Parkı,28.9084935133687,41.0598196410222,MERKEZ,GAZİOSMANPAŞA
Zeynebiye Parkı,28.801361301911,41.0396486756409,HALKALI MERKEZ,KÜÇÜKÇEKMECE
E. Baylav Parkı,28.2048726648059,41.1312765113819,KÜÇÜK KILIÇLI,SİLİVRİ
Mustafa Şener Abbasgil Parkı,29.1202106940185,40.9361308625094,FEYZULLAH,MALTEPE
Şehit Anneleri Vakif Parkı,29.1027507636275,40.9491388996623,KÜÇÜKYALI MERKEZ,MALTEPE
Toros Parkı,29.1524387120293,40.9213559222134,CEVİZLİ,MALTEPE
75. Yıl Parkı,28.801040288419,41.0092841390663,TEVFİKBEY,KÜÇÜKÇEKMECE
Fevzi Çakmak Parkı,28.7923854353277,41.009311225301,FEVZİ ÇAKMAK,KÜÇÜKÇEKMECE
Günışığı Parkı,28.7938834639712,41.0369559418315,HALKALI MERKEZ,KÜÇÜKÇEKMECE
Barış Parkı,28.7921729835978,41.0257832561889,İNÖNÜ,KÜÇÜKÇEKMECE
Çocuk Parkı,28.8040057173404,41.0213989907059,İNÖNÜ,KÜÇÜKÇEKMECE
Çocuk Parkı,28.5978769641875,41.004144556686,PINARTEPE,BÜYÜKÇEKMECE
Akasya Parkı,28.9750445775058,41.0947971286819,HAMİDİYE,KAĞITHANE
Dutdibi Parkı,29.0782039289516,41.0102362669898,CUMHURİYET,ÜSKÜDAR
Çocuk Parkı,28.8976179340627,41.0341211880221,TERAZİDERE,BAYRAMPAŞA
Kardelen Parkı,29.1329134104626,41.0233520504546,IHLAMURKUYU,ÜMRANİYE
Park,29.1309240680348,40.9992439330099,TATLISU,ÜMRANİYE
Çocuk Parkı,29.028763954014,41.0307468579422,İCADİYE,ÜSKÜDAR
Dere Sok. Parkı,29.2192871723885,40.8854457840641,SAPAN BAĞLARI,PENDİK
Ayazağa Parkı,28.9960896783786,41.1201347293658,AYAZAĞA,SARIYER
5. Sok. Parkı,28.8755047140388,41.0475279588807,KAZIM KARABEKİR,ESENLER
Menderes Bölge Parkı,28.8733599420353,41.0414941000764,MENDERES,ESENLER
Pir Sultan Parkı,29.1173884350908,40.9682746766342,İÇERENKÖY,ATAŞEHİR
Zabıta Parkı,29.3049292381343,40.8204668307079,POSTANE,TUZLA
Seyrantepe 700. Yıl Parkı,28.98925570461,41.0970743597684,SEYRANTEPE,KAĞITHANE
Park,28.8397445009492,41.021976945805,KOCASİNAN MERKEZ,BAHÇELİEVLER
Bahçelievler Parkı,28.8642958881613,41.0044712388543,BAHÇELİEVLER,BAHÇELİEVLER
Dostluk Parkı,28.800402017396,41.0549972675359,MEHMET AKİF,KÜÇÜKÇEKMECE
Şehit Çetin Can Parkı,29.0375626510459,41.1235398126804,DARÜŞŞAFAKA,SARIYER
Kriton Curi Parkı,29.0937852555474,40.9765241537709,19 MAYIS,KADIKÖY
Uğurkent Parkı,29.316158546209,40.8323859162925,İSTASYON,TUZLA
Babil Parkı,29.0279726544565,41.0823098685955,AKAT,BEŞİKTAŞ
Hatice Küçük Parkı,28.8736744637177,40.997365712952,KARTALTEPE,BAKIRKÖY
Şehit Er İlhan Yalçın Parkı,28.8863761257496,40.9909356557047,OSMANİYE,BAKIRKÖY
Çocuk Parkı,28.9007442266731,41.0777243406452,YENİ MAHALLE,GAZİOSMANPAŞA
Fenerbahçe Parkı,29.0344393947823,40.9679093993689,FENERBAHÇE,KADIKÖY
Hostes Mümine Bulut Parkı,28.6370022624954,40.9802030036144,KAVAKLI,BEYLİKDÜZÜ
Şimşek Sok. Parkı,28.9177857695956,41.0763536451743,YEŞİLPINAR,EYÜPSULTAN
İpek Sok. Parkı,28.6070378429622,41.0175324271357,CUMHURİYET,BÜYÜKÇEKMECE
Cumhuriyet Parkı,28.8194408611932,41.0081659131697,YENİBOSNA MERKEZ,BAHÇELİEVLER
Göl Boyu Parkı,29.2893632682963,40.8223141788907,POSTANE,TUZLA
Yürüyüş Parkı,29.1160251476952,40.9702362236314,İÇERENKÖY,ATAŞEHİR
Aşık Veysel Parkı,29.0857276368123,40.998666615659,ESATPAŞA,ATAŞEHİR
Nasrettin Hoca Parkı,28.8051435344903,41.0223206207735,İNÖNÜ,KÜÇÜKÇEKMECE
Mehmet Akif Ersoy Parkı,28.7917913966564,41.0338755224772,HALKALI MERKEZ,KÜÇÜKÇEKMECE
Zekeriyaköy Parkı,29.0292390547857,41.197364705885,ZEKERİYAKÖY,SARIYER
Nasrettin Hoca Parkı,28.848417164675,41.0511810138011,KEMALPAŞA,BAĞCILAR
Yayla Çocuk Parkı,29.312374589158,40.8302155531374,YAYLA,TUZLA
Ceren Parkı,29.3530203252788,40.8965229255533,MESCİT,TUZLA
Derya Parkı,29.300834800548,40.8215955004043,POSTANE,TUZLA
Söğüt Sok. Parkı,28.6037325720853,40.9994434806298,PINARTEPE,BÜYÜKÇEKMECE
Lale Parkı,28.9308328064898,41.0865378716245,AKŞEMSETTİN,EYÜPSULTAN
Osmangazi Parkı,28.8912540911226,41.0979157395501,YUNUS EMRE,SULTANGAZİ
İBB Gecekondu Mesken Parkı,28.9591652720318,41.081725431524,GÜZELTEPE,EYÜPSULTAN
Şelaleli Parkı,28.8642119272276,41.0247788096942,GÜNEŞTEPE,GÜNGÖREN
Son Durak Parkı,29.0857855943901,41.0074951082578,ESATPAŞA,ATAŞEHİR
Kalebaşı Parkı,29.0793692629151,41.0069032420952,ESATPAŞA,ATAŞEHİR
Adnan Menderes Parkı,28.7418880070772,40.9794216112009,GÜMÜŞPALA,AVCILAR
Florya Sahil Parkı,28.7926952795776,40.9697961169713,ŞENLİKKÖY,BAKIRKÖY
Milli Hakimiyet Parkı,29.0799386773275,40.9792397157853,SAHRAYICEDİT,KADIKÖY
Arena Park,28.6069236784275,40.996319529801,PINARTEPE,BÜYÜKÇEKMECE
Şener Şen Parkı,28.649440656585,40.9977036937434,BARIŞ,BEYLİKDÜZÜ
Barış Manço Parkı,28.6448315593173,41.0119590549193,BÜYÜKŞEHİR,BEYLİKDÜZÜ
Yaşam Parkı,29.0352208445743,41.0076477371298,KOŞUYOLU,KADIKÖY
Çınarlı Parkı,29.2399359376688,40.8913228485491,ÇINARDERE,PENDİK
Aşık Veysel Parkı,29.0375448435866,41.0949688963221,FATİH SULTAN MEHMET,SARIYER
Dünya Barış Parkı,29.0030606568121,41.0502533186813,TÜRKALİ,BEŞİKTAŞ
Kanuni Sultan Süleyman Parkı,28.6721512241493,41.0015501980509,YAKUPLU,BEYLİKDÜZÜ
Mimar Sinan Parkı,28.8543894186835,41.0315847008489,İNÖNÜ,BAĞCILAR
Güneşli Parkı,28.8328360107145,41.0361720647186,GÜNEŞLİ,BAĞCILAR
Kazım Karabekir Parkı,28.8447460087427,41.026222717765,KAZIM KARABEKİR,BAĞCILAR
Mehmet Sait Parkı,28.8752846205506,40.9916752772061,KARTALTEPE,BAKIRKÖY
Prof. Dr. Muammer Aksoy Parkı,28.8798166367217,40.9882799143631,KARTALTEPE,BAKIRKÖY
Köroğlu İsmail Parkı,28.7090380539092,41.0121753216255,FİRUZKÖY,AVCILAR
Çağlayan Parkı,28.9825475487099,41.0681991044046,MERKEZ,ŞİŞLİ
Gülistan Parkı,28.9946483869718,41.0807140092506,GÜLTEPE,KAĞITHANE
Sümer Sok. Parkı,29.3032936121885,40.8211204769638,POSTANE,TUZLA
Ahmet Yesevi Parkı,28.7157011743796,40.9728420487821,AMBARLI,AVCILAR
Osmangazi Parkı,29.3010896263297,40.8193498533013,POSTANE,TUZLA
Nur Sok. Parkı,29.2641494988076,40.8732856127924,KAYNARCA,PENDİK
Günaydın Parkı,29.0788092495887,41.0039213438388,FETİH,ATAŞEHİR
Yeşiltepe Parkı,29.003435718302,41.1234206762322,AYAZAĞA,SARIYER
Şehit Turan Kutlu Parkı,29.2968896900989,40.9074871479054,RAMAZANOĞLU,PENDİK
Tümer Sok. Parkı,29.2271408204115,40.8857132114348,YENİ,PENDİK
Mimar Sinan Parkı,29.053337034282,41.1259317978456,YENİKÖY,SARIYER
Poligon Parkı,29.0410746106197,41.1162541500001,POLİGON,SARIYER
Üsküp Parkı,28.9999494073491,41.0855120350728,ÇELİKTEPE,KAĞITHANE
4. Sok. Parkı,28.8809524102945,41.0398329019863,MENDERES,ESENLER
Şekerevler Bahar Parkı,29.1105573456834,40.9753685532586,İÇERENKÖY,ATAŞEHİR
Duatepe Parkı,29.0512304257757,41.0875629177082,RUMELİ HİSARI,SARIYER
Japon Bahçesi,29.0521702763451,41.0970557266048,BALTALİMANI,SARIYER
702. Sok. Parkı,28.8602757067251,41.0463074765548,TUNA,ESENLER
Alaaddin Kadayıfçıoğlu Parkı,28.8556154710843,41.0543509753129,TUNA,ESENLER
Sultan Murat Parkı,28.7857045163218,40.9987147410373,YEŞİLOVA,KÜÇÜKÇEKMECE
Kanarya Park,28.7808400655205,41.0169375673092,KANARYA,KÜÇÜKÇEKMECE
Karayolları Parkı,29.032109580916,41.0097451724734,BARBAROS,ÜSKÜDAR
Park,29.3186273646017,40.8275578210669,İSTASYON,TUZLA
Kerim Tekin Parkı,28.8335807243688,41.0135246028144,ZAFER,BAHÇELİEVLER
Şehit Vedat Ulusoy Parkı,28.8292137865469,41.0128823234046,YENİBOSNA MERKEZ,BAHÇELİEVLER
Park,29.1155800633408,40.9816901822886,KÜÇÜKBAKKALKÖY,ATAŞEHİR
Kahveler Yanı Parkı,29.0322602354812,41.1685547804266,KOCATAŞ,SARIYER
Mavi Bloklar Parkı,28.9708763628808,41.0641715855406,KAPTANPAŞA,ŞİŞLİ
Kuyu Sok. Parkı,28.9780122681881,41.0553182763972,PAŞA,ŞİŞLİ
Uğur Mumcu Parkı,28.7080962191104,40.9861022487424,CİHANGİR,AVCILAR
Avasköyü Yolu Mah. Parkı,28.8927469514714,41.0609572837039,YILDIRIM,BAYRAMPAŞA
15 Temmuz Şehit Ramazan Sarıkaya Parkı,28.8373206365013,41.0407980786977,YENİMAHALLE,BAĞCILAR
Oto Center Meslek Lisesi Yanı Parkı,28.8514066492403,41.057973313749,100. YIL,BAĞCILAR
Dedeman Parkı,29.048153911002,41.1300464636012,FERAHEVLER,SARIYER
2. Heykel Parkı,28.5850024831247,41.0176053968492,FATİH,BÜYÜKÇEKMECE
Bosnalı Çocuklar Parkı,28.9438163906596,41.0729077094003,ESENTEPE,EYÜPSULTAN
Şehit İsmail Murat Birol Parkı,28.8699999908876,41.1021623515214,UĞUR MUMCU,SULTANGAZİ
Kurtuluş Camii Altı Parkı,28.9802892261096,41.0444417667136,ESKİŞEHİR,ŞİŞLİ
Kuğlubağ Sok. Parkı,28.9800863844735,41.050793773638,FERİKÖY,ŞİŞLİ
Cumhuriyet Parkı,29.0008494076834,41.116325608539,AYAZAĞA,SARIYER
Türkan Saylan Parkı,29.0341185660466,41.0731694666971,KÜLTÜR,BEŞİKTAŞ
Fikri Göze Parkı,29.0040397598167,41.0611362304791,GAYRETTEPE,BEŞİKTAŞ
Seyit Çavuş Parkı,28.8559482963513,41.0374039793596,SANCAKTEPE,BAĞCILAR
Kamil Aydemir Parkı,28.8640998600627,41.0366358234731,ÇINAR,BAĞCILAR
Yavuz Sultan Selim Parkı,28.8536877443321,41.0343009539101,YAVUZ SELİM,BAĞCILAR
